time,ROCR
2016-12-23,1.0013
2016-12-22,0.9868
2016-12-21,0.9852
2016-12-20,0.9754
2016-12-19,0.9688
2016-12-16,0.9527
2016-12-15,0.9693
2016-12-14,1.0009
2016-12-13,1.0235
2016-12-12,1.0247
2016-12-09,1.0577
2016-12-08,1.0466
2016-12-07,1.0155
2016-12-06,0.9898
2016-12-05,0.9834
2016-12-02,0.9680
2016-12-01,0.9728
2016-11-30,0.9793
2016-11-29,0.9974
2016-11-28,1.0118
2016-11-25,1.0058
2016-11-23,1.0118
2016-11-22,1.0254
2016-11-21,1.0235
2016-11-18,0.9784
2016-11-17,0.9734
2016-11-16,0.9573
2016-11-15,0.9489
2016-11-14,1.0060
2016-11-11,1.0817
2016-11-10,1.0808
2016-11-09,1.0864
2016-11-08,1.0758
2016-11-07,1.0041
2016-11-04,0.9657
2016-11-03,0.9830
2016-11-02,0.9838
2016-11-01,0.9919
2016-10-31,1.0017
2016-10-28,1.0051
2016-10-27,0.9964
2016-10-26,1.0000
2016-10-25,1.0165
2016-10-24,1.0238
2016-10-21,1.0193
2016-10-20,1.0179
2016-10-19,1.0099
2016-10-18,0.9972
2016-10-17,0.9746
2016-10-14,0.9728
2016-10-13,0.9678
2016-10-12,0.9715
2016-10-11,0.9799
2016-10-10,0.9922
2016-10-07,1.0057
2016-10-06,1.0119
2016-10-05,1.0271
2016-10-04,1.0244
2016-10-03,1.0273
2016-09-30,1.0101
2016-09-29,1.0049
2016-09-28,0.9959
2016-09-27,1.0031
2016-09-26,0.9994
2016-09-23,0.9977
2016-09-22,1.0059
2016-09-21,1.0242
2016-09-20,1.0233
2016-09-19,1.0083
2016-09-16,1.0326
2016-09-15,1.0079
2016-09-14,0.9899
2016-09-13,0.9854
2016-09-12,1.0094
2016-09-09,0.9967
2016-09-08,1.0205
2016-09-07,1.0194
2016-09-06,1.0083
2016-09-02,1.0022
2016-09-01,1.0021
2016-08-31,1.0046
2016-08-30,0.9958
2016-08-29,1.0008
2016-08-26,0.9915
2016-08-25,0.9809
2016-08-24,0.9881
2016-08-23,1.0098
2016-08-22,1.0177
2016-08-19,1.0171
2016-08-18,1.0257
2016-08-17,1.0149
2016-08-16,1.0012
2016-08-15,0.9958
2016-08-12,0.9956
2016-08-11,1.0345
2016-08-10,1.0256
2016-08-09,1.0458
2016-08-08,1.0361
2016-08-05,1.0469
2016-08-04,1.0256
2016-08-03,1.0352
2016-08-02,1.0157
2016-08-01,1.0260
2016-07-29,1.0176
2016-07-28,0.9952
2016-07-27,0.9790
2016-07-26,0.9981
2016-07-25,0.9853
2016-07-22,0.9976
2016-07-21,0.9898
2016-07-20,1.0106
2016-07-19,0.9863
2016-07-18,0.9928
2016-07-15,1.0008
2016-07-14,1.0377
2016-07-13,1.0361
2016-07-12,1.0552
2016-07-11,1.0660
2016-07-08,1.0649
2016-07-07,1.0467
2016-07-06,1.0729
2016-07-05,1.0750
2016-07-01,1.0286
2016-06-30,0.8980
2016-06-29,0.9113
2016-06-28,0.8967
2016-06-27,0.8838
2016-06-24,0.9411
2016-06-23,1.0501
2016-06-22,1.0419
2016-06-21,1.0299
2016-06-20,1.0201
2016-06-17,0.9927
2016-06-16,0.9879
2016-06-15,0.9635
2016-06-14,0.9589
2016-06-13,0.9751
2016-06-10,1.0132
2016-06-09,1.0388
2016-06-08,1.0601
2016-06-07,1.0757
2016-06-06,1.0598
2016-06-03,1.0258
2016-06-02,1.0156
2016-06-01,1.0170
2016-05-31,1.0217
2016-05-27,1.0190
2016-05-26,1.0150
2016-05-25,1.0023
2016-05-24,0.9833
2016-05-23,0.9642
2016-05-20,0.9770
2016-05-19,0.9751
2016-05-18,1.0000
2016-05-17,1.0077
2016-05-16,1.0310
2016-05-13,1.0228
2016-05-12,1.0334
2016-05-11,1.0114
2016-05-10,0.9362
2016-05-09,0.9176
2016-05-06,0.9304
2016-05-05,0.9418
2016-05-04,0.9256
2016-05-03,1.0155
2016-05-02,1.0160
2016-04-29,1.0039
2016-04-28,0.9833
2016-04-27,1.0028
2016-04-26,0.9912
2016-04-25,0.9866
2016-04-22,1.0050
2016-04-21,1.0027
2016-04-20,1.0245
2016-04-19,1.0350
2016-04-18,1.0702
2016-04-15,1.0453
2016-04-14,1.0469
2016-04-13,1.0191
2016-04-12,1.0166
2016-04-11,0.9866
2016-04-08,0.9803
2016-04-07,0.9903
2016-04-06,0.9818
2016-04-05,0.9780
2016-04-04,0.9959
2016-04-01,0.9989
2016-03-31,0.9869
2016-03-30,0.9982
2016-03-29,0.9684
2016-03-28,0.9575
2016-03-24,0.9661
2016-03-23,0.9668
2016-03-22,0.9905
2016-03-21,1.0187
2016-03-18,1.0131
2016-03-17,1.0410
2016-03-16,1.0457
2016-03-15,1.0385
2016-03-14,1.0266
2016-03-11,1.0225
2016-03-10,0.9929
2016-03-09,0.9927
2016-03-08,0.9899
2016-03-07,1.0207
2016-03-04,1.0346
2016-03-03,1.0314
2016-03-02,1.0294
2016-03-01,1.0270
2016-02-29,0.9820
2016-02-26,0.9770
2016-02-25,1.0092
2016-02-24,1.0232
2016-02-23,1.1361
2016-02-22,1.2178
2016-02-19,1.2165
2016-02-18,1.2122
2016-02-17,1.2464
2016-02-16,1.1406
2016-02-12,1.0418
2016-02-11,0.9870
2016-02-10,0.9844
2016-02-09,0.9292
2016-02-08,0.8976
2016-02-05,0.9536
2016-02-04,1.0249
2016-02-03,1.0052
2016-02-02,0.9597
2016-02-01,0.9881
2016-01-29,0.9525
2016-01-28,0.9578
2016-01-27,0.9652
2016-01-26,1.0156
2016-01-25,1.0103
2016-01-22,0.9971
2016-01-21,0.9911
2016-01-20,0.9412
2016-01-19,0.9632
2016-01-15,0.9558
2016-01-14,0.9608
2016-01-13,0.9183
2016-01-12,0.9490
2016-01-11,0.9124
2016-01-08,0.8918
2016-01-07,0.9054
2016-01-06,0.9188
2016-01-05,0.9511
2016-01-04,0.9782
2015-12-31,0.9968
2015-12-30,1.0091
2015-12-29,1.0209
2015-12-28,0.9901
2015-12-24,0.9690
2015-12-23,0.9600
2015-12-22,0.9651
2015-12-21,0.9829
2015-12-18,1.0003
2015-12-17,1.0055
2015-12-16,1.0288
2015-12-15,1.0152
2015-12-14,0.9965
2015-12-11,0.9884
2015-12-10,1.0206
2015-12-09,1.0153
2015-12-08,1.0167
2015-12-07,1.0429
2015-12-04,1.0446
2015-12-03,1.0276
2015-12-02,1.0284
2015-12-01,1.0144
2015-11-30,0.9745
2015-11-27,0.9691
2015-11-25,0.9744
2015-11-24,0.9852
2015-11-23,0.9980
2015-11-20,0.9875
2015-11-19,0.9777
2015-11-18,0.9616
2015-11-17,0.9511
2015-11-16,0.9662
2015-11-13,0.8951
2015-11-12,0.8984
2015-11-11,0.9047
2015-11-10,0.9035
2015-11-09,0.8936
2015-11-06,0.9970
2015-11-05,1.0259
2015-11-04,1.0463
2015-11-03,1.0439
2015-11-02,1.0359
2015-10-30,1.0642
2015-10-29,1.0526
2015-10-28,1.0295
2015-10-27,1.0224
2015-10-26,1.0292
2015-10-23,1.0224
2015-10-22,1.0205
2015-10-21,1.0406
2015-10-20,1.0205
2015-10-19,1.0215
2015-10-16,1.0177
2015-10-15,1.0176
2015-10-14,1.0151
2015-10-13,1.0545
2015-10-12,1.0567
2015-10-09,1.0376
2015-10-08,1.0459
2015-10-07,1.0442
2015-10-06,1.0626
2015-10-05,1.0631
2015-10-02,1.0103
2015-10-01,0.9734
2015-09-30,0.9693
2015-09-29,0.9312
2015-09-28,0.9171
2015-09-25,0.9678
2015-09-24,0.9720
2015-09-23,0.9663
2015-09-22,0.9774
2015-09-21,1.0160
2015-09-18,1.0031
2015-09-17,1.0235
2015-09-16,1.0343
2015-09-15,1.0300
2015-09-14,1.0334
2015-09-11,1.0403
2015-09-10,1.0361
2015-09-09,1.0505
2015-09-08,1.0254
2015-09-04,0.9888
2015-09-03,0.9907
2015-09-02,1.0159
2015-09-01,1.0310
2015-08-31,1.0635
2015-08-28,1.0349
2015-08-27,0.9956
2015-08-26,0.9474
2015-08-25,0.9125
2015-08-24,0.8986
2015-08-21,0.9479
2015-08-20,0.9783
2015-08-19,0.9974
2015-08-18,0.9877
2015-08-17,0.9870
2015-08-14,0.9745
2015-08-13,0.9509
2015-08-12,0.9582
2015-08-11,1.0186
2015-08-10,1.0671
2015-08-07,1.0593
2015-08-06,1.1062
2015-08-05,1.1081
2015-08-04,1.0628
2015-08-03,1.0459
2015-07-31,1.0385
2015-07-30,0.9944
2015-07-29,0.9882
2015-07-28,0.9781
2015-07-27,0.9505
2015-07-24,0.9847
2015-07-23,1.0389
2015-07-22,1.0569
2015-07-21,1.0544
2015-07-20,1.0653
2015-07-17,1.0637
2015-07-16,1.0505
2015-07-15,1.0453
2015-07-14,1.0231
2015-07-13,1.0262
2015-07-10,1.0001
2015-07-09,0.9789
2015-07-08,0.9701
2015-07-07,1.0337
2015-07-06,1.0005
2015-07-02,0.9947
2015-07-01,0.9960
2015-06-30,0.9960
2015-06-29,0.9629
2015-06-26,0.9848
2015-06-25,0.9789
2015-06-24,0.9926
2015-06-23,0.9828
2015-06-22,0.9788
2015-06-19,0.9866
2015-06-18,0.9933
2015-06-17,0.9861
2015-06-16,1.0111
2015-06-15,1.0097
2015-06-12,0.9966
2015-06-11,0.9968
2015-06-10,0.9885
2015-06-09,0.9726
2015-06-08,0.9978
2015-06-05,1.0052
2015-06-04,0.9960
2015-06-03,0.9966
2015-06-02,1.0002
2015-06-01,0.9654
