time,SAR
2017-04-03,5.1424
2017-03-31,5.1553
2017-03-30,5.1685
2017-03-29,5.1819
2017-03-28,5.1957
2017-03-27,5.2096
2017-03-24,5.2239
2017-03-23,5.2385
2017-03-22,5.2534
2017-03-21,5.2591
2017-03-20,5.2650
2017-03-17,4.6574
2017-03-16,4.6186
2017-03-15,4.5774
2017-03-14,4.5335
2017-03-13,4.4868
2017-03-10,4.4371
2017-03-09,4.3843
2017-03-08,4.3280
2017-03-07,4.2682
2017-03-06,4.2046
2017-03-03,4.1369
2017-03-02,4.0649
2017-03-01,3.9883
2017-02-28,3.9068
2017-02-27,3.8414
2017-02-24,3.7725
2017-02-23,3.7000
2017-02-22,3.6237
2017-02-21,3.5434
2017-02-17,3.4588
2017-02-16,3.3698
2017-02-15,3.2976
2017-02-14,3.2566
2017-02-13,3.2317
2017-02-10,3.2199
2017-02-09,3.2080
2017-02-08,3.1959
2017-02-07,3.1838
2017-02-06,3.1715
2017-02-03,3.1591
2017-02-02,3.1465
2017-02-01,3.1339
2017-01-31,3.1211
2017-01-30,3.1082
2017-01-27,3.0951
2017-01-26,3.0819
2017-01-25,3.0686
2017-01-24,3.0552
2017-01-23,3.0416
2017-01-20,3.0279
2017-01-19,3.0140
2017-01-18,3.0000
2017-01-17,4.3627
2017-01-13,4.3905
2017-01-12,4.4189
2017-01-11,4.4479
2017-01-10,4.4774
2017-01-09,4.5076
2017-01-06,4.5383
2017-01-05,4.5697
2017-01-04,4.6018
2017-01-03,4.6344
2016-12-30,4.6678
2016-12-29,4.7018
2016-12-28,4.7366
2016-12-27,4.7720
2016-12-23,4.8082
2016-12-22,4.8451
2016-12-21,4.8827
2016-12-20,4.9211
2016-12-19,4.9604
2016-12-16,5.0004
2016-12-15,5.0412
2016-12-14,5.0828
2016-12-13,5.1253
2016-12-12,5.1687
2016-12-09,5.2130
2016-12-08,5.2581
2016-12-07,5.3042
2016-12-06,5.3513
2016-12-05,5.3992
2016-12-02,5.4482
2016-12-01,5.4982
2016-11-30,5.5491
2016-11-29,5.6012
2016-11-28,5.6543
2016-11-25,5.7084
2016-11-23,5.7637
2016-11-22,5.7900
2016-11-21,3.1416
2016-11-18,3.0023
2016-11-17,2.8555
2016-11-16,2.7011
2016-11-15,2.6182
2016-11-14,2.5767
2016-11-11,2.5544
2016-11-10,2.5450
2016-11-09,3.0650
2016-11-08,3.0703
2016-11-07,3.0756
2016-11-04,3.0809
2016-11-03,3.0864
2016-11-02,3.0918
2016-11-01,3.0973
2016-10-31,3.1029
2016-10-28,3.1086
2016-10-27,3.1143
2016-10-26,3.1200
2016-10-25,2.5436
2016-10-24,2.5378
2016-10-21,2.5319
2016-10-20,2.5260
2016-10-19,2.5200
2016-10-18,3.0608
2016-10-17,3.0719
2016-10-14,3.0831
2016-10-13,3.0946
2016-10-12,3.1000
2016-10-11,2.5640
2016-10-10,2.4920
2016-10-07,2.4772
2016-10-06,2.3923
2016-10-05,2.3271
2016-10-04,2.2801
2016-10-03,2.2366
2016-09-30,2.1888
2016-09-29,2.1362
2016-09-28,2.0907
2016-09-27,2.0501
2016-09-26,2.0182
2016-09-23,1.9948
2016-09-22,1.9703
2016-09-21,1.9444
2016-09-20,1.9171
2016-09-19,1.8885
2016-09-16,1.8583
2016-09-15,1.8342
2016-09-14,1.8176
2016-09-13,1.8005
2016-09-12,1.7829
2016-09-09,1.7647
2016-09-08,1.7460
2016-09-07,1.7345
2016-09-06,1.7300
2016-09-02,2.1044
2016-09-01,2.1082
2016-08-31,2.1120
2016-08-30,2.1159
2016-08-29,2.1198
2016-08-26,2.1237
2016-08-25,2.1277
2016-08-24,2.1317
2016-08-23,2.1358
2016-08-22,2.1399
2016-08-19,2.1440
2016-08-18,2.1482
2016-08-17,2.1524
2016-08-16,2.1567
2016-08-15,2.1610
2016-08-12,1.7604
2016-08-11,1.7159
2016-08-10,1.6665
2016-08-09,1.6115
2016-08-08,1.5505
2016-08-05,1.5060
2016-08-04,1.4666
2016-08-03,1.4314
2016-08-02,1.3935
2016-08-01,1.3529
2016-07-29,1.3091
2016-07-28,1.2621
2016-07-27,1.2115
2016-07-26,1.1571
2016-07-25,1.0986
2016-07-22,1.0592
2016-07-21,1.0313
2016-07-20,1.0097
2016-07-19,0.9942
2016-07-18,0.9841
2016-07-15,0.9800
2016-07-14,1.3754
2016-07-13,1.3794
2016-07-12,1.3835
2016-07-11,1.3875
2016-07-08,1.3916
2016-07-07,1.3958
2016-07-06,1.4000
2016-07-05,1.0699
2016-07-01,1.0666
2016-06-30,1.0632
2016-06-29,1.0598
2016-06-28,1.0564
2016-06-27,1.0529
2016-06-24,1.0494
2016-06-23,1.0458
2016-06-22,1.0423
2016-06-21,1.0386
2016-06-20,1.0350
2016-06-17,1.3046
2016-06-16,1.3101
2016-06-15,1.3157
2016-06-14,1.3215
2016-06-13,1.3273
2016-06-10,1.3333
2016-06-09,1.3394
2016-06-08,1.3456
2016-06-07,1.3519
2016-06-06,1.3584
2016-06-03,1.3650
2016-06-02,1.3717
2016-06-01,1.3786
2016-05-31,1.3820
2016-05-27,1.0408
2016-05-26,1.0338
2016-05-25,1.0267
2016-05-24,1.0194
2016-05-23,1.0120
2016-05-20,1.0045
2016-05-19,0.9968
2016-05-18,0.9889
2016-05-17,0.9809
2016-05-16,0.9727
2016-05-13,0.9644
2016-05-12,0.9558
2016-05-11,0.9471
2016-05-10,0.9383
2016-05-09,0.9292
2016-05-06,0.9200
2016-05-05,0.9105
2016-05-04,0.9009
2016-05-03,0.8911
2016-05-02,0.8811
2016-04-29,0.8709
2016-04-28,0.8604
2016-04-27,0.8498
2016-04-26,0.8389
2016-04-25,0.8278
2016-04-22,0.8165
2016-04-21,0.8050
2016-04-20,0.8000
2016-04-19,1.2500
2016-04-18,1.2500
2016-04-15,0.9443
2016-04-14,0.9186
2016-04-13,0.8982
2016-04-12,0.8828
2016-04-11,0.8713
2016-04-08,0.8623
2016-04-07,0.8565
2016-04-06,0.8505
2016-04-05,0.8443
2016-04-04,0.8380
2016-04-01,0.8314
2016-03-31,0.8246
2016-03-30,0.8206
2016-03-29,0.8165
2016-03-28,0.8123
2016-03-24,0.8080
2016-03-23,0.8037
2016-03-22,0.7992
2016-03-21,0.7947
2016-03-18,0.7931
2016-03-17,0.7915
2016-03-16,0.7899
2016-03-15,0.7883
2016-03-14,0.7867
2016-03-11,0.7850
2016-03-10,0.9494
2016-03-09,0.9511
2016-03-08,0.9528
2016-03-07,0.9545
2016-03-04,0.9562
2016-03-03,0.9579
2016-03-02,0.9597
2016-03-01,0.9614
2016-02-29,0.9632
2016-02-26,0.9650
2016-02-25,0.9650
2016-02-24,0.7845
2016-02-23,0.7789
2016-02-22,0.7742
2016-02-19,0.7716
2016-02-18,0.7698
2016-02-17,0.7690
2016-02-16,0.8510
2016-02-12,0.8536
2016-02-11,0.8562
2016-02-10,0.8578
2016-02-09,0.8595
2016-02-08,0.8602
2016-02-05,0.8610
2016-02-04,0.7921
2016-02-03,0.7914
2016-02-02,0.7907
2016-02-01,0.7900
2016-01-29,0.8545
2016-01-28,0.8593
2016-01-27,0.8645
2016-01-26,0.8702
2016-01-25,0.8762
2016-01-22,0.8827
2016-01-21,0.8897
2016-01-20,0.8972
2016-01-19,0.9052
2016-01-15,0.9139
