time,ATR
2016-08-12,1.2296
2016-08-11,1.3571
2016-08-10,1.3713
2016-08-09,1.4206
2016-08-08,1.5358
2016-08-05,1.7248
2016-08-04,1.7010
2016-08-03,1.4937
2016-08-02,1.5884
2016-08-01,1.3930
2016-07-29,1.4300
2016-07-28,1.4349
2016-07-27,1.4537
2016-07-26,1.4046
2016-07-25,1.4032
2016-07-22,1.4366
2016-07-21,1.4957
2016-07-20,1.5021
2016-07-19,1.5827
2016-07-18,1.7836
2016-07-15,1.9970
2016-07-14,2.0702
2016-07-13,2.1502
2016-07-12,2.4128
2016-07-11,2.5410
2016-07-08,2.8212
2016-07-07,2.6731
2016-07-06,2.8366
2016-07-05,2.8607
2016-07-01,3.0232
2016-06-30,3.4812
2016-06-29,3.6065
2016-06-28,3.5756
2016-06-27,3.5620
2016-06-24,3.3322
2016-06-23,2.1338
2016-06-22,1.9748
2016-06-21,2.0759
2016-06-20,2.3099
2016-06-17,2.1149
2016-06-16,1.9886
2016-06-15,1.7408
2016-06-14,1.7185
2016-06-13,1.6931
2016-06-10,1.6114
2016-06-09,1.3517
2016-06-08,1.3947
2016-06-07,1.5333
2016-06-06,1.6692
2016-06-03,1.7140
2016-06-02,1.6300
2016-06-01,1.6149
2016-05-31,1.6212
2016-05-27,1.6490
2016-05-26,1.8347
2016-05-25,2.1084
2016-05-24,2.1603
2016-05-23,1.9428
2016-05-20,2.2148
2016-05-19,2.2935
2016-05-18,2.3343
2016-05-17,2.2504
2016-05-16,2.1705
2016-05-13,2.0682
2016-05-12,1.9652
2016-05-11,1.9265
2016-05-10,1.8982
2016-05-09,1.7275
2016-05-06,1.8993
2016-05-05,1.9017
2016-05-04,1.9996
2016-05-03,2.0647
2016-05-02,1.9084
2016-04-29,1.9232
2016-04-28,1.7998
2016-04-27,1.5490
2016-04-26,1.4962
2016-04-25,1.5803
2016-04-22,1.6219
2016-04-21,1.6823
2016-04-20,1.7029
2016-04-19,1.7462
2016-04-18,1.8677
2016-04-15,1.7646
2016-04-14,2.0128
2016-04-13,2.2660
2016-04-12,2.2874
2016-04-11,2.2218
2016-04-08,2.2359
2016-04-07,2.2998
2016-04-06,2.0423
2016-04-05,1.9253
2016-04-04,1.8132
2016-04-01,1.9715
2016-03-31,1.6743
2016-03-30,1.8229
2016-03-29,1.8391
2016-03-28,1.5863
2016-03-24,1.6941
2016-03-23,1.7504
2016-03-22,1.8005
2016-03-21,1.8357
2016-03-18,2.0096
2016-03-17,2.2670
2016-03-16,2.2188
2016-03-15,2.2059
2016-03-14,2.3872
2016-03-11,2.6722
2016-03-10,2.5172
2016-03-09,2.2240
2016-03-08,2.4325
2016-03-07,2.4456
2016-03-04,2.6020
2016-03-03,2.6725
2016-03-02,2.9194
2016-03-01,3.1978
2016-02-29,2.8348
2016-02-26,2.8185
2016-02-25,3.0781
2016-02-24,3.1645
2016-02-23,2.9031
2016-02-22,2.9789
2016-02-19,2.9861
2016-02-18,3.3002
2016-02-17,3.7340
2016-02-16,3.7825
2016-02-12,3.9331
2016-02-11,3.9689
2016-02-10,3.9161
2016-02-09,4.0901
2016-02-08,4.1777
2016-02-05,3.9372
2016-02-04,3.8039
2016-02-03,4.0574
2016-02-02,3.9018
2016-02-01,3.8497
2016-01-29,4.1272
2016-01-28,3.9665
2016-01-27,4.1981
2016-01-26,4.1226
2016-01-25,4.4307
2016-01-22,4.7609
2016-01-21,4.9336
2016-01-20,5.1095
2016-01-19,4.6269
2016-01-15,4.8062
2016-01-14,4.4076
2016-01-13,4.1094
2016-01-12,3.5168
2016-01-11,3.5435
2016-01-08,3.5302
2016-01-07,3.3435
2016-01-06,2.8718
2016-01-05,2.6498
2016-01-04,2.8498
2015-12-31,2.2422
2015-12-30,2.2877
2015-12-29,2.4497
2015-12-28,2.4171
2015-12-24,2.5864
2015-12-23,3.0055
2015-12-22,3.1141
2015-12-21,3.3176
2015-12-18,3.6822
2015-12-17,3.3453
2015-12-16,3.2716
2015-12-15,3.1920
2015-12-14,3.1793
2015-12-11,3.1991
2015-12-10,2.9089
2015-12-09,3.0636
2015-12-08,2.7045
2015-12-07,2.7381
2015-12-04,2.7901
2015-12-03,2.3976
2015-12-02,1.8973
2015-12-01,1.6791
2015-11-30,1.5664
2015-11-27,1.6255
2015-11-25,1.7968
2015-11-24,2.0636
2015-11-23,1.9744
2015-11-20,2.0983
2015-11-19,2.2303
2015-11-18,2.5754
2015-11-17,2.3618
2015-11-16,2.4122
2015-11-13,2.1378
2015-11-12,2.0710
2015-11-11,1.8612
2015-11-10,2.0065
2015-11-09,2.1556
2015-11-06,1.9220
2015-11-05,1.9424
2015-11-04,1.9555
2015-11-03,1.9987
2015-11-02,2.0084
2015-10-30,1.8380
2015-10-29,1.8725
2015-10-28,2.0763
2015-10-27,1.9029
2015-10-26,2.0761
2015-10-23,2.3576
2015-10-22,2.2745
2015-10-21,1.9282
2015-10-20,1.8752
2015-10-19,2.0208
2015-10-16,2.2159
2015-10-15,2.4254
2015-10-14,2.2643
2015-10-13,2.3479
2015-10-12,2.4074
2015-10-09,2.7967
2015-10-08,3.1659
2015-10-07,3.2173
2015-10-06,3.4354
2015-10-05,3.7993
2015-10-02,3.8141
2015-10-01,3.2901
2015-09-30,3.4452
2015-09-29,3.3802
2015-09-28,3.5227
2015-09-25,3.1009
2015-09-24,3.0787
2015-09-23,3.0883
2015-09-22,3.4204
2015-09-21,3.3005
2015-09-18,3.5081
2015-09-17,3.1927
2015-09-16,3.0883
2015-09-15,3.3604
2015-09-14,3.4433
2015-09-11,3.9091
2015-09-10,4.3138
2015-09-09,4.6498
2015-09-08,4.5322
2015-09-04,4.4103
2015-09-03,4.5279
2015-09-02,4.8873
2015-09-01,5.1867
2015-08-31,4.7484
2015-08-28,5.3679
2015-08-27,6.2291
2015-08-26,6.5463
2015-08-25,6.3029
2015-08-24,5.7462
2015-08-21,3.3252
2015-08-20,2.5440
2015-08-19,2.0750
2015-08-18,1.9288
2015-08-17,2.1657
2015-08-14,2.0996
2015-08-13,2.3123
2015-08-12,2.5053
2015-08-11,2.1867
2015-08-10,2.0308
2015-08-07,1.8585
2015-08-06,1.9532
2015-08-05,1.7505
2015-08-04,1.7056
2015-08-03,1.7700
2015-07-31,1.7426
2015-07-30,1.8557
2015-07-29,1.9196
2015-07-28,1.9670
2015-07-27,1.7813
2015-07-24,1.7916
2015-07-23,1.5470
2015-07-22,1.4588
2015-07-21,1.6035
2015-07-20,1.6668
2015-07-17,1.8410
2015-07-16,2.1138
2015-07-15,2.2197
2015-07-14,2.4647
2015-07-13,2.7308
2015-07-10,2.8085
2015-07-09,2.7406
2015-07-08,2.7208
2015-07-07,2.4585
2015-07-06,2.0581
2015-07-02,2.0427
2015-07-01,2.1883
2015-06-30,2.1904
2015-06-29,2.2280
2015-06-26,1.6625
2015-06-25,1.7231
2015-06-24,1.7838
2015-06-23,1.8048
2015-06-22,2.0385
2015-06-19,2.1031
2015-06-18,2.0239
2015-06-17,1.8424
2015-06-16,1.8129
2015-06-15,1.8587
2015-06-12,1.7684
2015-06-11,1.7229
2015-06-10,1.8687
2015-06-09,1.5981
2015-06-08,1.6451
2015-06-05,1.6989
2015-06-04,1.7237
2015-06-03,1.6121
2015-06-02,1.6801
2015-06-01,1.6201
2015-05-29,1.5952
2015-05-28,1.5839
2015-05-27,1.7124
2015-05-26,1.5705
2015-05-22,1.2657
2015-05-21,1.4313
2015-05-20,1.4792
2015-05-19,1.5299
2015-05-18,1.6924
2015-05-15,1.8055
2015-05-14,2.0694
2015-05-13,2.0118
2015-05-12,2.1447
2015-05-11,2.1784
2015-05-08,2.3805
2015-05-07,2.2282
2015-05-06,2.3202
2015-05-05,2.1077
2015-05-04,1.9522
2015-05-01,2.1152
2015-04-30,2.0665
2015-04-29,1.8457
2015-04-28,1.8471
2015-04-27,1.7663
2015-04-24,1.7229
2015-04-23,1.9386
2015-04-22,1.9408
2015-04-21,1.9405
2015-04-20,2.0207
2015-04-17,1.9508
2015-04-16,1.5986
2015-04-15,1.7014
2015-04-14,1.7393
2015-04-13,1.7716
2015-04-10,1.8145
2015-04-09,1.9707
2015-04-08,1.9659
2015-04-07,2.0998
