time,ATR
2017-06-23,0.7943
2017-06-22,0.7460
2017-06-21,0.7750
2017-06-20,0.8412
2017-06-19,0.8465
2017-06-16,0.8681
2017-06-15,0.8527
2017-06-14,0.7778
2017-06-13,0.8347
2017-06-12,0.8862
2017-06-09,0.8253
2017-06-08,0.6816
2017-06-07,0.6720
2017-06-06,0.6999
2017-06-05,0.6998
2017-06-02,0.6773
2017-06-01,0.6842
2017-05-31,0.6771
2017-05-30,0.6914
2017-05-26,0.7443
2017-05-25,0.7991
2017-05-24,0.8114
2017-05-23,0.8105
2017-05-22,0.8681
2017-05-19,0.8801
2017-05-18,0.9052
2017-05-17,0.7740
2017-05-16,0.6712
2017-05-15,0.6478
2017-05-12,0.6697
2017-05-11,0.7347
2017-05-10,0.7133
2017-05-09,0.7091
2017-05-08,0.7839
2017-05-05,0.7974
2017-05-04,0.8718
2017-05-03,0.8926
2017-05-02,0.9658
2017-05-01,1.0097
2017-04-28,1.0722
2017-04-27,1.1227
2017-04-26,1.1334
2017-04-25,0.8842
2017-04-24,0.9153
2017-04-21,0.7766
2017-04-20,0.8282
2017-04-19,0.7925
2017-04-18,0.8081
2017-04-17,0.8576
2017-04-13,0.8445
2017-04-12,0.9231
2017-04-11,0.8077
2017-04-10,0.7933
2017-04-07,0.8166
2017-04-06,0.9108
2017-04-05,0.9159
2017-04-04,0.9445
2017-04-03,0.9456
2017-03-31,0.8271
2017-03-30,0.8338
2017-03-29,0.8573
2017-03-28,0.9266
2017-03-27,0.9232
2017-03-24,0.8591
2017-03-23,0.8713
2017-03-22,0.8816
2017-03-21,0.8946
2017-03-20,0.7157
2017-03-17,0.7371
2017-03-16,0.7989
2017-03-15,0.8186
2017-03-14,0.7658
2017-03-13,0.7822
2017-03-10,0.6953
2017-03-09,0.7016
2017-03-08,0.6695
2017-03-07,0.6694
2017-03-06,0.7033
2017-03-03,0.7716
2017-03-02,0.8595
2017-03-01,0.9282
2017-02-28,0.7127
2017-02-27,0.7696
2017-02-24,0.7441
2017-02-23,0.7251
2017-02-22,0.6413
2017-02-21,0.6892
2017-02-17,0.7265
2017-02-16,0.7231
2017-02-15,0.7593
2017-02-14,0.7879
2017-02-13,0.8399
2017-02-10,0.9374
2017-02-09,0.9580
2017-02-08,1.0075
2017-02-07,0.9719
2017-02-06,1.0273
2017-02-03,1.0992
2017-02-02,1.2014
2017-02-01,1.1596
2017-01-31,1.1245
2017-01-30,1.0869
2017-01-27,1.1686
2017-01-26,1.2657
2017-01-25,1.2747
2017-01-24,0.8833
2017-01-23,0.8642
2017-01-20,0.7239
2017-01-19,0.7599
2017-01-18,0.7924
2017-01-17,0.7905
2017-01-13,0.7832
2017-01-12,0.8464
2017-01-11,0.7805
2017-01-10,0.8582
2017-01-09,0.8577
2017-01-06,0.8522
2017-01-05,0.8435
2017-01-04,0.8018
2017-01-03,0.8248
2016-12-30,0.7485
2016-12-29,0.7082
2016-12-28,0.6677
2016-12-27,0.6271
2016-12-23,0.6989
2016-12-22,0.7411
2016-12-21,0.7184
2016-12-20,0.7980
2016-12-19,0.8726
2016-12-16,0.9307
2016-12-15,0.8709
2016-12-14,0.8761
2016-12-13,0.8526
2016-12-12,0.8457
2016-12-09,0.7997
2016-12-08,0.8714
2016-12-07,0.8692
2016-12-06,0.8715
2016-12-05,0.9256
2016-12-02,0.9518
2016-12-01,1.0022
2016-11-30,0.7329
2016-11-29,0.6662
2016-11-28,0.7127
2016-11-25,0.7909
2016-11-23,0.7737
2016-11-22,0.8521
2016-11-21,0.9576
2016-11-18,0.9657
2016-11-17,0.9972
2016-11-16,1.0702
2016-11-15,1.0440
2016-11-14,1.1300
2016-11-11,1.2225
2016-11-10,1.3359
2016-11-09,1.2924
2016-11-08,0.9505
2016-11-07,0.9932
2016-11-04,0.8314
2016-11-03,0.8893
2016-11-02,0.9766
2016-11-01,0.9208
2016-10-31,0.9260
2016-10-28,1.0035
2016-10-27,1.0269
2016-10-26,1.1436
2016-10-25,1.2237
2016-10-24,1.2297
2016-10-21,1.3021
2016-10-20,1.3451
2016-10-19,1.1639
2016-10-18,0.9248
2016-10-17,0.8960
2016-10-14,0.9150
2016-10-13,0.9388
2016-10-12,0.8422
2016-10-11,0.8824
2016-10-10,0.8030
2016-10-07,0.7411
2016-10-06,0.7538
2016-10-05,0.7273
2016-10-04,0.6941
2016-10-03,0.7101
2016-09-30,0.7327
2016-09-29,0.7896
2016-09-28,0.8422
2016-09-27,0.9077
2016-09-26,0.8972
2016-09-23,0.9938
2016-09-22,0.9235
2016-09-21,0.9369
2016-09-20,0.9487
2016-09-19,0.8308
2016-09-16,0.8235
2016-09-15,0.8719
2016-09-14,0.7823
2016-09-13,0.8579
2016-09-12,0.8774
2016-09-09,0.7591
2016-09-08,0.5464
2016-09-07,0.5505
2016-09-06,0.5488
2016-09-02,0.5646
2016-09-01,0.6233
2016-08-31,0.6329
2016-08-30,0.6836
2016-08-29,0.7545
2016-08-26,0.6967
2016-08-25,0.5759
2016-08-24,0.5921
2016-08-23,0.6026
2016-08-22,0.6652
2016-08-19,0.6740
2016-08-18,0.5749
2016-08-17,0.5237
2016-08-16,0.5418
2016-08-15,0.4648
2016-08-12,0.4760
2016-08-11,0.5200
2016-08-10,0.5450
2016-08-09,0.5613
2016-08-08,0.6264
2016-08-05,0.6955
2016-08-04,0.6868
2016-08-03,0.7086
2016-08-02,0.7932
2016-08-01,0.7690
2016-07-29,0.8562
2016-07-28,0.9153
2016-07-27,0.9191
2016-07-26,0.8114
2016-07-25,0.7940
2016-07-22,0.8588
2016-07-21,0.9735
2016-07-20,1.0381
2016-07-19,0.7577
2016-07-18,0.7696
2016-07-15,0.8432
2016-07-14,0.8466
2016-07-13,0.8199
2016-07-12,0.8699
2016-07-11,0.9624
2016-07-08,1.0755
