time,SAR
2017-03-30,1726.4610

2017-03-29,1719.3116

2017-03-28,1711.4550

2017-03-27,1705.7824

2017-03-24,1699.6166

2017-03-23,1692.9145

2017-03-22,1685.6297

2017-03-21,1677.7114

2017-03-20,1669.1046

2017-03-17,1661.1340

2017-03-16,1652.5634

2017-03-15,1644.8517

2017-03-14,1638.1339

2017-03-13,1631.0625

2017-03-10,1625.7247

2017-03-09,1621.6857

2017-03-08,1619.0744

2017-03-07,1617.7682

2017-03-06,1616.4487

2017-03-03,1615.1160

2017-03-02,1613.7698

2017-03-01,1612.4100

2017-02-28,1612.4100

2017-02-27,1664.9900

2017-02-24,1664.9900

2017-02-23,1625.0404

2017-02-22,1619.9704

2017-02-21,1614.1429

2017-02-17,1607.4446

2017-02-16,1599.7454

2017-02-15,1592.6197

2017-02-14,1584.5224

2017-02-13,1575.3209

2017-02-10,1566.1342

2017-02-09,1560.5847

2017-02-08,1556.1455

2017-02-07,1551.2672

2017-02-06,1545.9065

2017-02-03,1540.0156

2017-02-02,1533.5421

2017-02-01,1526.4284

2017-01-31,1518.6111

2017-01-30,1510.0206

2017-01-27,1500.5806

2017-01-26,1493.0215

2017-01-25,1486.3641

2017-01-24,1481.2771

2017-01-23,1477.3585

2017-01-20,1474.3734

2017-01-19,1471.2640

2017-01-18,1468.8615

2017-01-17,1466.3847

2017-01-13,1463.8313

2017-01-12,1462.1407

2017-01-11,1460.4156

2017-01-10,1459.5657

2017-01-09,1540.2254

2017-01-06,1543.5862

2017-01-05,1547.0871

2017-01-04,1550.7338

2017-01-03,1554.5325

2016-12-30,1557.3838

2016-12-29,1559.2288

2016-12-28,1561.1114

2016-12-27,1563.0325

2016-12-23,1564.9927

2016-12-22,1566.9930

2016-12-21,1569.0341

2016-12-20,1571.1168

2016-12-19,1573.2420

2016-12-16,1575.4106

2016-12-15,1577.6235

2016-12-14,1579.8816

2016-12-13,1582.1857

2016-12-12,1584.5368

2016-12-09,1586.9359

2016-12-08,1589.3840

2016-12-07,1591.8820

2016-12-06,1594.4311

2016-12-05,1597.0321

2016-12-02,1599.6862

2016-12-01,1601.0066

2016-11-30,1485.1094

2016-11-29,1481.5250

2016-11-28,1477.8297

2016-11-25,1474.0201

2016-11-23,1470.0927

2016-11-22,1466.0438

2016-11-21,1461.8697

2016-11-18,1457.5665

2016-11-17,1453.1302

2016-11-16,1448.5567

2016-11-15,1443.8417

2016-11-14,1438.9810

2016-11-11,1433.9699

2016-11-10,1428.8038

2016-11-09,1425.5303

2016-11-08,1422.1900

2016-11-07,1422.1900

2016-11-04,1483.0000

2016-11-03,1435.1590

2016-11-02,1434.1827

2016-11-01,1433.1864

2016-10-31,1432.1698

2016-10-28,1431.1325

2016-10-27,1430.6202

2016-10-26,1430.1027

2016-10-25,1429.5800

2016-10-24,1481.8312

2016-10-21,1484.0084

2016-10-20,1486.2762

2016-10-19,1488.6385

2016-10-18,1491.0993

2016-10-17,1493.6626

2016-10-14,1496.3327

2016-10-13,1499.1141

2016-10-12,1500.5462

2016-10-11,1501.4755

2016-10-10,1501.7910

2016-10-07,1468.6909

2016-10-06,1463.7449

2016-10-05,1458.0598

2016-10-04,1452.5003

2016-10-03,1447.8123

2016-09-30,1444.0381

2016-09-29,1439.8446

2016-09-28,1436.5487

2016-09-27,1432.9268

2016-09-26,1428.9467

2016-09-23,1424.5730

2016-09-22,1419.7667

2016-09-21,1414.4850

2016-09-20,1408.6810

2016-09-19,1402.3030

2016-09-16,1397.0328

2016-09-15,1392.3754

2016-09-14,1388.4350

2016-09-13,1384.2431

2016-09-12,1379.7836

2016-09-09,1375.0395

2016-09-08,1369.9926

2016-09-07,1365.7869

2016-09-06,1361.3599

2016-09-02,1356.6999

2016-09-01,1351.7947

2016-08-31,1346.6312

2016-08-30,1341.1960

2016-08-29,1335.4748

2016-08-26,1329.4524

2016-08-25,1323.1130

2016-08-24,1316.4400

2016-08-23,1309.4158

2016-08-22,1302.0219

2016-08-19,1294.2389

2016-08-18,1286.0462

2016-08-17,1279.8398

2016-08-16,1273.3747

2016-08-15,1266.6404

2016-08-12,1259.6254

2016-08-11,1252.3181

2016-08-10,1244.7064

2016-08-09,1236.7774

2016-08-08,1228.5182

2016-08-05,1219.9148

2016-08-04,1215.0664

2016-08-03,1210.0680

2016-08-02,1206.8655

2016-08-01,1203.5977

2016-07-29,1200.2631

2016-07-28,1196.8605

2016-07-27,1193.3885

2016-07-26,1189.8456

2016-07-25,1186.2304

2016-07-22,1182.5415

2016-07-21,1178.7772

2016-07-20,1174.9361

2016-07-19,1171.0167

2016-07-18,1167.0172

2016-07-15,1162.9361

2016-07-14,1158.7718

2016-07-13,1154.5224

2016-07-12,1150.1863

