time,SlowD,SlowK
2018-03-26,49.6348,30.5698
2018-03-23,65.6277,44.3190
2018-03-22,76.5263,74.0157
2018-03-21,71.5355,78.5483
2018-03-20,65.3820,77.0148
2018-03-19,56.5489,59.0434
2018-03-16,58.7885,60.0877
2018-03-15,63.5736,50.5156
2018-03-14,75.6943,65.7620
2018-03-13,84.4006,74.4431
2018-03-12,89.2200,86.8778
2018-03-09,90.0195,91.8808
2018-03-08,88.1671,88.9015
2018-03-07,83.3562,89.2762
2018-03-06,71.5261,86.3235
2018-03-05,55.5702,74.4690
2018-03-02,46.0216,53.7856
2018-03-01,47.8889,38.4560
2018-02-28,55.3637,45.8232
2018-02-27,64.0571,59.3875
2018-02-26,70.1581,60.8804
2018-02-23,81.3848,71.9036
2018-02-22,89.0827,77.6903
2018-02-21,94.8091,94.5605
2018-02-20,94.6627,94.9974
2018-02-16,94.3856,94.8694
2018-02-15,91.0116,94.1212
2018-02-14,79.8124,94.1660
2018-02-13,63.7409,84.7475
2018-02-12,50.0837,60.5236
2018-02-09,43.3194,45.9516
2018-02-08,42.2639,43.7760
2018-02-07,43.4809,40.2306
2018-02-06,50.3194,42.7852
2018-02-05,52.3792,47.4269
2018-02-02,54.5158,60.7460
2018-02-01,56.4558,48.9648
2018-01-31,67.6389,53.8366
2018-01-30,74.8333,66.5661
2018-01-29,78.5875,82.5139
2018-01-26,74.4757,75.4199
2018-01-25,67.9938,77.8286
2018-01-24,50.1029,70.1785
2018-01-23,30.5264,55.9743
2018-01-22,14.3348,24.1560
2018-01-19,18.7389,11.4490
2018-01-18,28.8411,7.3993
2018-01-17,43.6811,37.3684
2018-01-16,44.9857,41.7556
2018-01-12,49.3225,51.9193
2018-01-11,52.4351,41.2823
2018-01-10,62.0794,54.7658
2018-01-09,63.3095,61.2571
2018-01-08,58.3848,70.2154
2018-01-05,41.0206,58.4558
2018-01-04,27.0470,46.4833
2018-01-03,19.6165,18.1226
2018-01-02,28.6083,16.5353
2017-12-29,38.9945,24.1917
2017-12-28,51.4853,45.0980
2017-12-27,59.7241,47.6937
2017-12-26,73.1878,61.6643
2017-12-22,82.6619,69.8145
2017-12-21,88.7856,88.0845
2017-12-20,89.2572,90.0867
2017-12-19,88.9412,88.1855
2017-12-18,90.6036,89.4994
2017-12-15,88.4564,89.1386
2017-12-14,83.5676,93.1728
2017-12-13,72.7524,83.0579
2017-12-12,60.7531,74.4721
2017-12-11,45.1234,60.7272
2017-12-08,29.0978,47.0600
2017-12-07,17.6997,27.5829
2017-12-06,16.7223,12.6505
2017-12-05,21.2311,12.8658
2017-12-04,29.2718,24.6506
2017-12-01,37.0934,26.1768
2017-11-30,45.9645,36.9880
2017-11-29,49.4134,48.1154
2017-11-28,44.0111,52.7903
2017-11-27,39.6458,47.3347
2017-11-24,40.3692,31.9083
2017-11-22,52.8147,39.6943
2017-11-21,59.3114,49.5050
2017-11-20,55.3967,69.2447
2017-11-17,35.6630,59.1847
2017-11-16,18.0574,37.7608
2017-11-15,7.7030,10.0435
2017-11-14,8.3685,6.3677
2017-11-13,12.4506,6.6978
2017-11-10,23.3848,12.0399
2017-11-09,35.8706,18.6140
2017-11-08,51.6172,39.5004
2017-11-07,63.4456,49.4974
2017-11-06,74.8077,65.8539
2017-11-03,80.9497,74.9856
2017-11-02,77.4061,83.5835
2017-11-01,63.1344,84.2800
2017-10-31,40.3661,64.3547
2017-10-30,28.8221,40.7684
2017-10-27,31.8278,15.9752
2017-10-26,50.0543,29.7228
2017-10-25,58.1331,49.7853
2017-10-24,59.1998,70.6547
2017-10-23,52.1260,53.9592
2017-10-20,53.4518,52.9856
2017-10-19,53.2678,49.4331
2017-10-18,54.9956,57.9365
2017-10-17,55.4321,52.4339
2017-10-16,56.3183,54.6164
2017-10-13,49.2240,59.2460
2017-10-12,34.0787,55.0926
2017-10-11,20.2062,33.3333
2017-10-10,14.0919,13.8101
2017-10-09,20.2832,13.4752
2017-10-06,30.7012,14.9903
2017-10-05,50.3535,32.3839
2017-10-04,67.7481,44.7294
2017-10-03,83.3602,73.9471
2017-10-02,83.2016,84.5677
2017-09-29,73.1545,91.5658
2017-09-28,54.1820,73.4712
2017-09-27,41.5666,54.4265
2017-09-26,38.1114,34.6483
2017-09-25,46.7776,35.6251
2017-09-22,59.2920,44.0607
2017-09-21,71.8996,60.6470
2017-09-20,80.1838,73.1683
2017-09-19,85.4586,81.8834
2017-09-18,89.4975,85.4996
2017-09-15,90.6345,88.9928
2017-09-14,85.1274,94.0001
2017-09-13,73.5380,88.9107
2017-09-12,61.2215,72.4714
2017-09-11,59.8401,59.2318
2017-09-08,64.1853,51.9613
2017-09-07,73.4067,68.3273
2017-09-06,77.5965,72.2674
2017-09-05,78.3117,79.6255
2017-09-01,72.1057,80.8967
2017-08-31,59.8557,74.4129
2017-08-30,53.3205,61.0077
2017-08-29,55.1005,44.1467
2017-08-28,67.9961,54.8073
2017-08-25,73.4491,66.3474
2017-08-24,75.0375,82.8336
2017-08-23,68.5174,71.1663
2017-08-22,68.5627,71.1124
2017-08-21,65.9223,63.2735
2017-08-18,67.4133,71.3022
2017-08-17,62.9762,63.1913
2017-08-16,59.3401,67.7465
2017-08-15,50.3018,57.9909
2017-08-14,41.8470,52.2831
2017-08-11,33.0729,40.6314
2017-08-10,23.0103,32.6264
2017-08-09,17.0110,25.9609
2017-08-08,12.6118,10.4436
2017-08-07,14.3907,14.6284
2017-08-04,11.7131,12.7633
2017-08-03,10.8277,15.7803
2017-08-02,10.7207,6.5956
2017-08-01,23.6734,10.1071
2017-07-31,43.7597,15.4595
2017-07-28,68.8529,45.4534
2017-07-27,76.2849,70.3662
2017-07-26,68.2651,90.7389
