time,ATR

2017-11-06,1.0465

2017-11-03,1.1331

2017-11-02,1.1764

2017-11-01,1.2355

2017-10-31,1.2669

2017-10-30,1.2486

2017-10-27,1.1985

2017-10-26,1.2984

2017-10-25,1.3780

2017-10-24,1.3675

2017-10-23,1.3543

2017-10-20,1.2804

2017-10-19,1.4430

2017-10-18,1.4087

2017-10-17,1.6359

2017-10-16,1.7949

2017-10-13,1.9461

2017-10-12,2.1202
