time,PPO
2016-04-08,-1.0583
2016-04-07,-0.8491
2016-04-06,-0.4343
2016-04-05,-0.0264
2016-04-04,0.4790
2016-04-01,0.9752
2016-03-31,1.2881
2016-03-30,1.6041
2016-03-29,1.7530
2016-03-28,1.7352
2016-03-24,1.8719
2016-03-23,1.9518
2016-03-22,2.4511
2016-03-21,3.1147
2016-03-18,3.7261
2016-03-17,4.4308
2016-03-16,5.2385
2016-03-15,5.8995
2016-03-14,6.4264
2016-03-11,6.8667
2016-03-10,7.3848
2016-03-09,7.9508
2016-03-08,8.6555
2016-03-07,9.4401
2016-03-04,10.0570
2016-03-03,10.5412
2016-03-02,9.8515
2016-03-01,8.8228
2016-02-29,7.7055
2016-02-26,6.6295
2016-02-25,5.3008
2016-02-24,3.7417
2016-02-23,2.5042
2016-02-22,1.5446
2016-02-19,0.3940
2016-02-18,-0.7931
2016-02-17,-1.6736
2016-02-16,-2.6481
2016-02-12,-3.3663
2016-02-11,-3.9521
2016-02-10,-4.0485
2016-02-09,-4.2686
2016-02-08,-4.2574
2016-02-05,-4.4359
2016-02-04,-4.8831
2016-02-03,-5.3517
2016-02-02,-5.7888
2016-02-01,-6.0605
2016-01-29,-6.5579
2016-01-28,-6.6073
2016-01-27,-6.6876
2016-01-26,-6.8487
2016-01-25,-7.1214
2016-01-22,-7.1077
2016-01-21,-7.0014
2016-01-20,-6.5108
2016-01-19,-5.8584
2016-01-15,-5.1355
2016-01-14,-4.3306
2016-01-13,-3.8549
2016-01-12,-3.2959
2016-01-11,-2.8253
2016-01-08,-2.3096
2016-01-07,-1.8331
2016-01-06,-1.3034
2016-01-05,-0.6865
2016-01-04,-0.0021
2015-12-31,0.5216
2015-12-30,0.7023
2015-12-29,0.7005
2015-12-28,0.7806
2015-12-24,0.9069
2015-12-23,1.1508
2015-12-22,1.3395
2015-12-21,1.4273
2015-12-18,1.3393
2015-12-17,1.1401
2015-12-16,0.9082
2015-12-15,0.4313
2015-12-14,-0.4543
2015-12-11,-1.2753
2015-12-10,-2.1000
2015-12-09,-2.8232
2015-12-08,-3.3969
2015-12-07,-3.9406
2015-12-04,-4.4336
2015-12-03,-4.9816
2015-12-02,-5.4009
2015-12-01,-5.6443
2015-11-30,-5.6757
2015-11-27,-5.4610
2015-11-25,-5.2980
2015-11-24,-5.2367
2015-11-23,-4.3186
2015-11-20,-3.3039
2015-11-19,-2.2833
2015-11-18,-1.2590
2015-11-17,-0.2971
2015-11-16,0.6406
2015-11-13,1.4709
2015-11-12,2.0982
2015-11-11,2.7025
2015-11-10,3.3840
2015-11-09,3.7857
2015-11-06,4.1814
2015-11-05,4.2543
2015-11-04,4.3681
2015-11-03,4.5930
2015-11-02,4.5927
2015-10-30,4.3640
2015-10-29,3.9863
2015-10-28,3.9303
2015-10-27,3.9183
2015-10-26,3.6371
