time,SAR
2015-10-08,41.9920

2015-10-07,41.6500

2015-10-06,41.3592

2015-10-05,41.1288

2015-10-02,40.9914

2015-10-01,40.9096

2015-09-30,40.8262

2015-09-29,40.7410

2015-09-28,40.6541

2015-09-25,40.5654

2015-09-24,40.4749

2015-09-23,40.3825

2015-09-22,40.2883

2015-09-21,40.1921

2015-09-18,40.0940

2015-09-17,39.9939

2015-09-16,39.9494

2015-09-15,39.9044

2015-09-14,39.8590

2015-09-11,39.8131

2015-09-10,39.7668

2015-09-09,39.7200

2015-09-08,44.5631

2015-09-04,44.8180

2015-09-03,45.0863

2015-09-02,45.3688

2015-09-01,45.6661

2015-08-31,45.9790

2015-08-28,46.3084

2015-08-27,46.6552

2015-08-26,47.0202

2015-08-25,47.4044

2015-08-24,47.8089

2015-08-21,48.0063

2015-08-20,48.0789

2015-08-19,48.1274

2015-08-18,48.1768

2015-08-17,48.2272

2015-08-14,48.2787

2015-08-13,48.3312

2015-08-12,48.3848

2015-08-11,48.4100

2015-08-10,46.0663

2015-08-07,45.8625

2015-08-06,45.6410

2015-08-05,45.4002

2015-08-04,45.2263

2015-08-03,45.0876

2015-07-31,44.9400

