time,TRIX
2016-01-14,-0.6639
2016-01-13,-0.5234
2016-01-12,-0.3063
2016-01-11,-0.2931
2016-01-08,-0.1804
2016-01-07,-0.0421
2016-01-06,-0.0033
2016-01-05,-0.0971
2016-01-04,-0.1441
2015-12-31,-0.1587
2015-12-30,-0.2170
2015-12-29,-0.2603
2015-12-28,-0.3783
2015-12-24,-0.4660
2015-12-23,-0.5687
2015-12-22,-0.6536
2015-12-21,-0.7132
2015-12-18,-0.7067
2015-12-17,-0.6911
2015-12-16,-0.7455
2015-12-15,-0.8049
2015-12-14,-0.6951
2015-12-11,-0.4697
2015-12-10,-0.2201
2015-12-09,-0.0549
2015-12-08,0.1443
2015-12-07,0.2520
2015-12-04,0.4268
2015-12-03,0.5729
2015-12-02,0.7249
2015-12-01,0.6752
2015-11-30,0.6355
2015-11-27,0.6455
2015-11-25,0.6568
2015-11-24,0.6944
2015-11-23,0.8110
2015-11-20,0.7038
2015-11-19,0.5371
2015-11-18,0.3311
2015-11-17,0.2213
2015-11-16,0.2497
2015-11-13,0.3201
2015-11-12,0.4362
2015-11-11,0.5110
2015-11-10,0.5569
2015-11-09,0.5907
2015-11-06,0.5450
2015-11-05,0.4719
2015-11-04,0.4662
2015-11-03,0.5048
2015-11-02,0.6581
2015-10-30,0.5701
2015-10-29,0.6488
2015-10-28,0.7367
2015-10-27,0.8019
2015-10-26,0.9169
2015-10-23,0.9248
2015-10-22,0.9666
2015-10-21,0.9951
2015-10-20,1.0265
2015-10-19,0.9772
2015-10-16,0.9111
2015-10-15,0.7954
2015-10-14,0.7665
2015-10-13,0.8986
2015-10-12,1.0080
2015-10-09,1.0230
2015-10-08,0.8927
2015-10-07,0.6358
2015-10-06,0.2287
2015-10-05,-0.3201
2015-10-02,-0.8886
2015-10-01,-1.2720
2015-09-30,-1.2862
2015-09-29,-1.1673
2015-09-28,-0.9041
2015-09-25,-0.5980
2015-09-24,-0.3577
2015-09-23,-0.2108
2015-09-22,-0.0847
2015-09-21,0.0516
2015-09-18,-0.0016
2015-09-17,-0.1552
2015-09-16,-0.2355
2015-09-15,-0.2397
2015-09-14,-0.2770
2015-09-11,-0.3287
2015-09-10,-0.4366
2015-09-09,-0.5866
2015-09-08,-0.7224
2015-09-04,-0.9010
2015-09-03,-1.0731
2015-09-02,-1.2178
2015-09-01,-1.2567
2015-08-31,-1.1115
2015-08-28,-1.0896
2015-08-27,-1.1308
2015-08-26,-1.0213
2015-08-25,-0.8621
2015-08-24,-0.6742
2015-08-21,-0.5785
2015-08-20,-0.6621
2015-08-19,-0.8115
2015-08-18,-1.0664
2015-08-17,-1.3711
2015-08-14,-1.7590
2015-08-13,-2.0102
2015-08-12,-2.1539
2015-08-11,-2.1789
2015-08-10,-2.1185
2015-08-07,-1.8208
2015-08-06,-1.1149
2015-08-05,-0.2211
2015-08-04,0.5277
2015-08-03,0.6424
2015-07-31,0.6701
2015-07-30,0.6662
2015-07-29,0.7220
2015-07-28,0.9023
2015-07-27,1.0834
2015-07-24,1.2291
2015-07-23,1.3455
2015-07-22,1.3460
2015-07-21,1.2967
2015-07-20,1.1061
2015-07-17,0.8604
2015-07-16,0.7417
2015-07-15,0.5468
2015-07-14,0.1675
2015-07-13,-0.0935
2015-07-10,-0.2429
2015-07-09,-0.3839
2015-07-08,-0.4218
2015-07-07,-0.4487
2015-07-06,-0.5077
2015-07-02,-0.4668
2015-07-01,-0.4146
2015-06-30,-0.3633
2015-06-29,-0.2554
2015-06-26,-0.0733
2015-06-25,-0.0132
2015-06-24,-0.0225
2015-06-23,0.0004
2015-06-22,-0.0639
2015-06-19,-0.1418
2015-06-18,-0.2308
2015-06-17,-0.3231
2015-06-16,-0.3049
2015-06-15,-0.2843
2015-06-12,-0.1144
2015-06-11,-0.0457
2015-06-10,0.0458
2015-06-09,0.0734
2015-06-08,0.1331
2015-06-05,0.1830
2015-06-04,0.2274
2015-06-03,0.2880
2015-06-02,0.3279
2015-06-01,0.4006
