time,TRIX
2016-08-04,1.6567
2016-08-03,1.5634
2016-08-02,1.6805
2016-08-01,1.9293
2016-07-29,2.1815
2016-07-28,2.6536
2016-07-27,2.9178
2016-07-26,3.4775
2016-07-25,3.5107
2016-07-22,2.9465
2016-07-21,2.5210
2016-07-20,2.2299
2016-07-19,1.8359
2016-07-18,1.3832
2016-07-15,0.8540
2016-07-14,0.6344
2016-07-13,0.6822
2016-07-12,0.7590
2016-07-11,0.8091
2016-07-08,0.8427
2016-07-07,0.8112
2016-07-06,0.7616
2016-07-05,0.6421
2016-07-01,0.5711
2016-06-30,0.6215
2016-06-29,0.6348
2016-06-28,0.5571
2016-06-27,0.4331
2016-06-24,0.4039
2016-06-23,0.2784
2016-06-22,0.1023
2016-06-21,-0.0969
2016-06-20,-0.1192
2016-06-17,-0.1845
2016-06-16,-0.0751
2016-06-15,0.0049
2016-06-14,0.1962
2016-06-13,0.3971
2016-06-10,0.5666
2016-06-09,0.5822
2016-06-08,0.5958
2016-06-07,0.5060
2016-06-06,0.2798
2016-06-03,-0.0364
2016-06-02,-0.3839
2016-06-01,-0.5623
2016-05-31,-0.5603
2016-05-27,-0.4663
2016-05-26,-0.4799
2016-05-25,-0.4727
2016-05-24,-0.4601
2016-05-23,-0.5404
2016-05-20,-0.5008
2016-05-19,-0.4224
2016-05-18,-0.3408
2016-05-17,-0.3461
2016-05-16,-0.3652
2016-05-13,-0.4451
2016-05-12,-0.6387
2016-05-11,-0.8655
2016-05-10,-1.0886
2016-05-09,-1.2494
2016-05-06,-1.2550
2016-05-05,-1.0348
2016-05-04,-0.6722
2016-05-03,-0.3900
2016-05-02,-0.0800
2016-04-29,0.2227
2016-04-28,0.7111
2016-04-27,1.1957
2016-04-26,1.6636
2016-04-25,1.8458
2016-04-22,1.8317
2016-04-21,1.9091
2016-04-20,1.7167
2016-04-19,1.6439
2016-04-18,1.7434
2016-04-15,1.9377
2016-04-14,1.8163
2016-04-13,1.3773
2016-04-12,1.0028
2016-04-11,0.6803
2016-04-08,0.4690
2016-04-07,0.3134
2016-04-06,0.5016
2016-04-05,0.7315
2016-04-04,0.8199
2016-04-01,0.7669
2016-03-31,0.6814
2016-03-30,0.5881
2016-03-29,0.7899
2016-03-28,1.0333
2016-03-24,1.2059
2016-03-23,1.1878
2016-03-22,1.0561
2016-03-21,0.8186
2016-03-18,0.5841
2016-03-17,0.7603
2016-03-16,0.9311
2016-03-15,1.0255
2016-03-14,0.9331
2016-03-11,0.6943
2016-03-10,0.4172
2016-03-09,0.3567
2016-03-08,0.4431
2016-03-07,0.5287
2016-03-04,0.5917
2016-03-03,0.5885
2016-03-02,0.4079
2016-03-01,0.1484
2016-02-29,-0.0473
2016-02-26,0.1642
2016-02-25,0.5131
2016-02-24,1.0143
2016-02-23,1.1385
2016-02-22,0.9158
2016-02-19,0.5624
2016-02-18,0.1984
2016-02-17,-0.2655
2016-02-16,-0.7067
2016-02-12,-0.8085
2016-02-11,-0.8585
2016-02-10,-0.8216
2016-02-09,-0.7637
2016-02-08,-0.6154
2016-02-05,-0.4391
2016-02-04,-0.1820
2016-02-03,0.0011
2016-02-02,0.1251
2016-02-01,0.0147
2016-01-29,-0.1069
2016-01-28,-0.1431
2016-01-27,-0.1844
2016-01-26,-0.2249
2016-01-25,-0.2505
2016-01-22,-0.3049
2016-01-21,-0.3667
2016-01-20,-0.3938
2016-01-19,-0.3556
2016-01-15,-0.3818
2016-01-14,-0.4560
2016-01-13,-0.5303
2016-01-12,-0.5968
2016-01-11,-0.6170
2016-01-08,-0.5663
2016-01-07,-0.3957
2016-01-06,0.0342
2016-01-05,0.1236
2016-01-04,0.1651
2015-12-31,0.1358
2015-12-30,-0.0305
2015-12-29,-0.1862
2015-12-28,-0.4255
2015-12-24,-0.5393
2015-12-23,-0.6607
2015-12-22,-0.7697
2015-12-21,-0.8257
2015-12-18,-0.7918
2015-12-17,-0.7590
2015-12-16,-0.7295
2015-12-15,-0.7444
2015-12-14,-0.7043
2015-12-11,-0.6032
2015-12-10,-0.4663
2015-12-09,-0.4216
2015-12-08,-0.3670
2015-12-07,-0.3376
2015-12-04,-0.3722
2015-12-03,-0.5046
2015-12-02,-0.6674
2015-12-01,-0.7799
2015-11-30,-0.8728
2015-11-27,-0.9287
2015-11-25,-0.9185
2015-11-24,-0.8073
2015-11-23,-0.5604
2015-11-20,-0.1603
2015-11-19,0.3512
2015-11-18,0.7411
2015-11-17,0.5969
2015-11-16,0.5271
2015-11-13,0.9085
2015-11-12,1.3984
2015-11-11,1.8670
2015-11-10,2.0450
2015-11-09,2.2220
2015-11-06,2.4812
2015-11-05,3.0475
2015-11-04,2.9541
2015-11-03,2.2661
2015-11-02,1.9298
2015-10-30,2.0945
2015-10-29,2.6104
2015-10-28,3.1303
2015-10-27,3.6194
2015-10-26,3.9219
2015-10-23,3.5658
2015-10-22,2.6826
2015-10-21,1.5699
2015-10-20,1.0449
2015-10-19,0.3362
2015-10-16,-0.0000
2015-10-15,-0.0000
2015-10-14,-0.0000
2015-10-13,-0.0000
2015-10-12,-0.0000
2015-10-09,-0.0000
2015-10-08,-0.0000
2015-10-07,-0.0000
2015-10-06,-0.0000
2015-10-05,-0.0000
2015-10-02,-0.0000
2015-10-01,-0.0000
2015-09-30,-0.0000
2015-09-29,-0.0000
2015-09-28,-0.0001
2015-09-25,-0.0001
2015-09-24,-0.0001
2015-09-23,-0.0002
2015-09-22,-0.0002
2015-09-21,-0.0003
2015-09-18,-0.0005
2015-09-17,-0.0007
2015-09-16,-0.0009
2015-09-15,-0.0013
2015-09-14,-0.0019
2015-09-11,-0.0027
2015-09-10,-0.0037
2015-09-09,-0.0052
2015-09-08,-0.0073
2015-09-04,-0.0102
2015-09-03,-0.0142
2015-09-02,-0.0198
2015-09-01,-0.0274
2015-08-31,-0.0378
2015-08-28,-0.0519
2015-08-27,-0.0711
2015-08-26,-0.0968
2015-08-25,-0.1312
2015-08-24,-0.1768
2015-08-21,-0.2368
2015-08-20,-0.3147
2015-08-19,-0.4148
2015-08-18,-0.5414
2015-08-17,-0.6990
2015-08-14,-0.8907
2015-08-13,-1.1178
2015-08-12,-1.3780
2015-08-11,-1.6631
2015-08-10,-1.9567
2015-08-07,-2.2318
2015-08-06,-2.4493
2015-08-05,-2.5571
2015-08-04,-2.4934
2015-08-03,-2.1948
2015-07-31,-1.6194
2015-07-30,-0.8032
2015-07-29,-0.0000
2015-07-28,-0.0000
2015-07-27,-0.0000
2015-07-24,-0.0000
2015-07-23,-0.0000
2015-07-22,-0.0000
2015-07-21,-0.0000
2015-07-20,-0.0000
2015-07-17,-0.0000
2015-07-16,-0.0000
2015-07-15,-0.0000
2015-07-14,-0.0000
2015-07-13,-0.0000
2015-07-10,-0.0000
2015-07-09,-0.0000
2015-07-08,-0.0000
2015-07-07,-0.0000
2015-07-06,-0.0000
2015-07-02,-0.0000
2015-07-01,-0.0001
2015-06-30,-0.0001
2015-06-29,-0.0001
2015-06-26,-0.0002
2015-06-25,-0.0003
2015-06-24,-0.0004
2015-06-23,-0.0006
2015-06-22,-0.0008
2015-06-19,-0.0012
2015-06-18,-0.0016
2015-06-17,-0.0023
2015-06-16,-0.0032
2015-06-15,-0.0045
2015-06-12,-0.0063
