time,ROCR
2017-08-16,0.9819
2017-08-15,0.9820
2017-08-14,0.9847
2017-08-11,0.9887
2017-08-10,0.9788
2017-08-09,1.0376
2017-08-08,1.0171
2017-08-07,1.0036
2017-08-04,1.0275
2017-08-03,1.1313
2017-08-02,1.1033
2017-08-01,1.1449
2017-07-31,1.1394
2017-07-28,1.1388
2017-07-27,1.0506
2017-07-26,1.0537
2017-07-25,1.0398
2017-07-24,1.0554
2017-07-21,1.0246
2017-07-20,1.0235
2017-07-19,1.0222
2017-07-18,1.0277
2017-07-17,1.0290
2017-07-14,1.0394
2017-07-13,1.0282
2017-07-12,1.0159
2017-07-11,1.0247
2017-07-10,1.0228
2017-07-07,1.0099
2017-07-06,1.0213
2017-07-05,1.0469
2017-07-03,1.0085
2017-06-30,1.0040
2017-06-29,1.0017
2017-06-28,0.9880
2017-06-27,0.9873
2017-06-26,1.0086
2017-06-23,1.0245
2017-06-22,1.0170
2017-06-21,1.0111
2017-06-20,0.9925
2017-06-19,0.9826
2017-06-16,0.9603
2017-06-15,0.9493
2017-06-14,0.9502
2017-06-13,0.9647
2017-06-12,0.9613
2017-06-09,0.9652
2017-06-08,0.9919
2017-06-07,1.0077
2017-06-06,0.9782
2017-06-05,0.9838
2017-06-02,0.9773
2017-06-01,0.9823
2017-05-31,0.9703
2017-05-30,0.9906
2017-05-26,1.0086
2017-05-25,1.0522
2017-05-24,1.0246
2017-05-23,1.0061
2017-05-22,1.0298
2017-05-19,1.0103
2017-05-18,0.9777
2017-05-17,1.0135
2017-05-16,1.0419
2017-05-15,1.0489
2017-05-12,1.0494
2017-05-11,1.0560
2017-05-10,1.0348
2017-05-09,1.0243
2017-05-08,0.9856
2017-05-05,0.9878
2017-05-04,0.9406
2017-05-03,0.9503
2017-05-02,0.9553
2017-05-01,1.0002
2017-04-28,1.0121
2017-04-27,1.0516
2017-04-26,1.0498
2017-04-25,1.0718
2017-04-24,1.0388
2017-04-21,1.0317
2017-04-20,1.0290
2017-04-19,1.0277
2017-04-18,1.0014
2017-04-17,1.0050
2017-04-13,0.9956
2017-04-12,1.0040
2017-04-11,0.9875
2017-04-10,0.9955
2017-04-07,0.9995
2017-04-06,1.0059
2017-04-05,1.0132
2017-04-04,1.0319
2017-04-03,1.0359
2017-03-31,1.0253
2017-03-30,1.0162
2017-03-29,1.0065
2017-03-28,0.9906
2017-03-27,0.9591
2017-03-24,0.9527
2017-03-23,0.9606
2017-03-22,0.9856
2017-03-21,0.9917
2017-03-20,1.0166
2017-03-17,1.0225
2017-03-16,1.0188
2017-03-15,0.9895
2017-03-14,0.9948
2017-03-13,0.9997
2017-03-10,0.9940
2017-03-09,0.9934
2017-03-08,0.9917
2017-03-07,0.9978
2017-03-06,1.0019
2017-03-03,0.9921
2017-03-02,0.9450
2017-03-01,0.9426
2017-02-28,0.9381
2017-02-27,0.9341
2017-02-24,0.9472
2017-02-23,1.0058
2017-02-22,1.0177
2017-02-21,1.0071
2017-02-17,1.0064
2017-02-16,1.0190
2017-02-15,1.0115
2017-02-14,1.0258
2017-02-13,1.0366
2017-02-10,1.0504
2017-02-09,1.0467
2017-02-08,1.0442
2017-02-07,1.0177
2017-02-06,1.0177
2017-02-03,1.0061
2017-02-02,0.9911
2017-02-01,0.9842
2017-01-31,0.9944
2017-01-30,0.9929
2017-01-27,1.0038
2017-01-26,0.9935
2017-01-25,1.0004
2017-01-24,0.9949
2017-01-23,0.9971
2017-01-20,0.9767
2017-01-19,0.9820
2017-01-18,0.9791
2017-01-17,0.9989
2017-01-13,1.0006
2017-01-12,1.0006
2017-01-11,1.0428
2017-01-10,1.0714
2017-01-09,1.0776
2017-01-06,1.0593
2017-01-05,1.0721
2017-01-04,1.0436
2017-01-03,1.0286
2016-12-30,1.0093
2016-12-29,1.0157
2016-12-28,1.0016
2016-12-27,1.0066
2016-12-23,0.9921
2016-12-22,0.9826
2016-12-21,0.9652
2016-12-20,0.9640
2016-12-19,0.9716
2016-12-16,0.9655
2016-12-15,0.9883
2016-12-14,1.0030
2016-12-13,1.0381
2016-12-12,1.0253
2016-12-09,1.0566
2016-12-08,1.0286
2016-12-07,1.0143
2016-12-06,0.9763
2016-12-05,0.9840
2016-12-02,0.9832
2016-12-01,0.9966
2016-11-30,1.0151
2016-11-29,1.0211
2016-11-28,1.0159
2016-11-25,0.9894
2016-11-23,0.9813
2016-11-22,1.0002
2016-11-21,1.0245
2016-11-18,1.0088
2016-11-17,1.0168
2016-11-16,0.9886
2016-11-15,0.9621
2016-11-14,0.9427
2016-11-11,0.9717
2016-11-10,0.9697
2016-11-09,0.9993
2016-11-08,0.9852
2016-11-07,0.9700
2016-11-04,0.9338
2016-11-03,0.9627
2016-11-02,0.9766
2016-11-01,0.9819
2016-10-31,0.9779
2016-10-28,1.0160
2016-10-27,0.9996
2016-10-26,0.9808
2016-10-25,1.0059
2016-10-24,1.0326
2016-10-21,1.0071
2016-10-20,1.0032
2016-10-19,1.0045
2016-10-18,0.9921
2016-10-17,0.9651
2016-10-14,0.9761
2016-10-13,0.9619
2016-10-12,0.9527
2016-10-11,0.9618
2016-10-10,0.9888
2016-10-07,0.9875
2016-10-06,0.9961
2016-10-05,0.9807
2016-10-04,0.9646
2016-10-03,0.9718
2016-09-30,0.9497
2016-09-29,0.9324
2016-09-28,0.9577
2016-09-27,1.0239
2016-09-26,1.0223
2016-09-23,1.0363
2016-09-22,1.0480
2016-09-21,1.0760
2016-09-20,1.0246
2016-09-19,1.0033
2016-09-16,1.0160
2016-09-15,0.9947
2016-09-14,0.9632
2016-09-13,0.9621
2016-09-12,1.0357
2016-09-09,1.0314
2016-09-08,1.0960
2016-09-07,1.0781
2016-09-06,1.0887
2016-09-02,1.0248
2016-09-01,1.0214
2016-08-31,0.9976
2016-08-30,1.0113
2016-08-29,0.9988
2016-08-26,0.9771
2016-08-25,0.9855
2016-08-24,0.9928
2016-08-23,1.0011
2016-08-22,1.0052
2016-08-19,1.0569
2016-08-18,1.0458
2016-08-17,1.0429
2016-08-16,1.0469
2016-08-15,1.0391
2016-08-12,1.0036
2016-08-11,1.0317
2016-08-10,1.0209
2016-08-09,1.0298
2016-08-08,1.0197
2016-08-05,1.0487
2016-08-04,0.9815
2016-08-03,0.9803
2016-08-02,0.9800
2016-08-01,1.0186
2016-07-29,0.9920
2016-07-28,1.0262
2016-07-27,1.0302
2016-07-26,1.0176
2016-07-25,0.9724
2016-07-22,0.9886
2016-07-21,0.9791
2016-07-20,0.9786
2016-07-19,0.9770
2016-07-18,0.9866
2016-07-15,1.0184
2016-07-14,1.0088
2016-07-13,1.0161
2016-07-12,1.0192
2016-07-11,1.0111
2016-07-08,0.9676
2016-07-07,0.9940
2016-07-06,1.0072
2016-07-05,1.0315
2016-07-01,1.0381
2016-06-30,1.0075
2016-06-29,1.0135
2016-06-28,0.9853
2016-06-27,0.9423
2016-06-24,0.9781
2016-06-23,0.9903
2016-06-22,1.0074
2016-06-21,1.0122
2016-06-20,1.0182
2016-06-17,0.9903
2016-06-16,0.9795
2016-06-15,0.9545
